Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Andorra,...,...,Trade Indicator,HH Market concentration index,              0.13,              0.18,              0.19,              0.18,              0.12,              0.11,      0.14,      0.57,      0.48,      0.34,      0.61,      0.47,      0.24,      0.24,      0.21,      0.32,,      0.29,      0.30,      0.29,      0.19,      0.30,      0.24,      0.29,      0.30,      0.26,      0.25,,,,,,,
Andorra,World,Capital goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Consumer goods,Import,Import Product share(%),             70.30,             57.90,             71.46,             71.99,             71.72,             72.97,     74.04,     74.17,     74.23,     74.22,     75.36,     74.28,     71.76,     71.82,     70.30,     70.37,,     68.77,     71.23,     72.63,     73.24,     73.88,     70.20,     70.54,     71.26,     70.90,     74.60,,,,,,,
Andorra,World,Raw materials,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,Lithuania,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,      4.45,,,,,,,,,,,,,
Andorra,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,      3.05,      3.55,     11.51,,,,,,,
Andorra,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.43,              3.49,              4.00,              3.45,              3.43,              2.93,      3.19,      3.85,      3.15,      3.57,      4.36,      4.51,      4.31,      4.66,      5.06,      4.73,,      5.27,      5.07,      5.12,      5.05,      4.45,      4.19,      4.44,      4.55,      4.31,      4.83,,,,,,,
Andorra,World,Transportation,Export,Export Product share(%),             23.77,             14.58,             15.21,             18.49,             20.18,             20.80,     19.19,     19.85,     17.10,     13.16,     20.27,     14.42,     13.71,     11.88,     16.97,     14.84,,     22.99,     22.14,     29.45,     16.01,     17.24,     18.52,     14.20,     13.56,     20.50,     26.44,,,,,,,
Andorra,Belgium-Luxembourg,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,      2.18,      3.39,      2.18,      0.83,,,,,,,
Andorra,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,      5.75,      3.93,,,,,,,,
Andorra,World,Capital goods,Import,Import Product share(%),             14.14,             30.11,             15.93,             15.09,             14.58,             13.22,     12.86,     12.46,     13.22,     12.86,     11.61,     12.33,     14.14,     14.38,     16.72,     16.65,,     19.42,     17.26,     15.88,     14.92,     13.77,     15.06,     13.67,     10.67,     10.57,     10.44,,,,,,,
Andorra,...,...,Development,Trade Balance (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Food Products,Export,Export Product share(%),              0.41,              0.89,              0.41,              0.44,              0.48,              0.57,      0.85,      0.88,      0.25,      0.81,      0.20,      0.17,      9.81,     14.30,      1.84,     30.00,,     11.38,      6.03,      3.51,      4.35,      6.89,      9.97,     10.10,      8.75,      5.26,      5.09,,,,,,,
Andorra,China,All Products,Import,Partner share(%)-Top 5 Import Partner,              2.72,              2.51,              3.45,              3.64,              3.68,              3.47,      3.82,      4.14,      3.75,      3.72,      4.19,      4.08,      3.42,      3.22,,,,,,,,,,,,,,,,,,,,
Andorra,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,Portugal,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,      2.83,      3.10,,,,,,,      2.36,,,,,,,,
Andorra,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,              1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Metals,Export,Export Product share(%),              3.98,              2.51,              3.31,              4.50,              4.87,              4.41,      6.37,      5.45,      5.73,      6.16,      6.20,      8.07,      5.49,      6.60,      7.93,      3.64,,      3.19,      2.71,      2.91,      3.14,      3.61,      2.36,      1.59,      1.48,      2.25,      2.20,,,,,,,
Andorra,World,Wood,Export,Export Product share(%),              8.85,              6.94,              8.23,              7.33,              7.00,              6.37,      5.67,      5.33,      9.97,      5.46,      5.33,      5.94,      5.13,      5.35,      4.84,      5.42,,      4.78,      4.80,      6.06,      9.30,     10.75,     11.60,     13.40,     12.12,     12.21,     11.28,,,,,,,
Andorra,World,Intermediate goods,Export,Export Product share(%),              6.77,              3.24,              4.36,              4.94,              8.91,              5.17,      6.79,      3.66,      3.73,      5.34,      6.29,      5.79,      3.09,      4.59,      6.35,     17.41,,     13.24,      9.82,      2.55,      3.36,      5.62,      4.47,      2.38,      2.48,      2.71,      2.36,,,,,,,
Andorra,World,Intermediate goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Textiles and Clothing,Export,Export Product share(%),              6.33,              5.50,              7.51,              6.86,              6.48,              7.38,      8.74,      7.34,      5.67,     11.70,      9.19,     10.76,     13.88,      7.44,      5.56,      4.62,,      3.55,      4.75,      4.72,      5.44,      4.41,      7.34,      8.03,     10.36,     13.81,     14.00,,,,,,,
Andorra,World,Mach and Elec,Export,Export Product share(%),             24.85,             24.54,             34.58,             33.29,             29.94,             30.32,     25.15,     26.25,     27.67,     28.18,     27.16,     31.46,     23.53,     28.57,     40.30,     21.77,,     29.48,     22.14,     16.19,     20.71,     15.40,     14.07,     16.45,     25.14,     19.70,     13.85,,,,,,,
Andorra,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,              3.99,              2.47,              2.30,,,,,,,,,,      1.31,,,,,,,,,,,,,,,,,,,,,
Andorra,World,Intermediate goods,Import,Import Product share(%),             10.49,              6.96,              7.74,              8.11,              8.90,              8.99,      8.19,      8.67,      7.82,      8.05,      8.37,      8.61,      9.18,      9.16,      8.35,      8.58,,      7.09,      6.45,      6.39,      6.66,      6.65,      6.36,      6.40,      6.04,      6.26,      6.10,,,,,,,
Andorra,Austria,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,              2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,...,...,Development,Trade in services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,              3.84,              2.51,              3.87,              3.59,              2.94,              2.26,      2.12,,      2.70,      2.38,      2.49,      2.81,      3.15,      3.78,      3.28,      3.61,,      3.25,      3.20,      3.20,      3.31,      4.09,      4.14,      3.75,,,      3.64,,,,,,,
Andorra,World,Hides and Skins,Export,Export Product share(%),              1.62,              1.32,              1.04,              0.86,              0.91,              0.92,      0.88,      0.77,      0.78,      0.94,      0.90,      0.99,      0.85,      0.60,      0.53,      2.08,,      3.11,      3.88,      0.41,      0.87,      1.64,      1.91,     12.96,      5.12,      4.17,      7.56,,,,,,,
Andorra,World,Minerals,Export,Export Product share(%),              0.22,              0.20,              1.39,              0.34,              0.23,              0.19,      0.25,      0.40,      0.27,      0.29,      0.21,      0.37,      0.38,      0.47,      0.52,      0.28,,      1.32,      1.43,      1.02,      1.30,      1.06,      1.18,      0.75,      0.86,      1.21,      1.06,,,,,,,
Andorra,"Hong Kong, China",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,              1.96,,              2.49,      2.91,      3.08,      3.48,      3.80,,,,,,,,,,,      1.87,      2.33,,,,,,,,,,,,
Andorra,Switzerland,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      2.95,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,Greece,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,      1.68,,,,,,,,,,,,
Andorra,World,All Products,Tariff,Simple Average (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
