Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cape Verde,World,Stone and Glass,Export,Export(US$ Mil),,              0.00,,              0.00,,,              0.00,,              0.05,             37.48,              0.23,              0.20,              0.24,,              0.04,              0.08,              0.17,,,              0.00,              0.00,              0.05,              0.03,              0.08,              0.00,,,,,,,,,
Cape Verde,World,Intermediate goods,Import,Import(US$ Mil),,            153.74,            137.00,            139.65,            128.16,            117.41,            102.25,            123.15,            112.23,            115.66,            144.09,            127.62,            115.00,            171.58,            132.32,            101.25,             80.79,             73.33,             63.63,             50.17,             43.91,             42.55,             47.48,             43.62,             46.69,,,,,,,,,
Cape Verde,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,              2.98,              1.78,              1.87,              1.17,              0.67,,,,,,,,,,,,              2.68,              2.66,              1.47,              1.73,              1.46,,,,,,,,,,,,
Cape Verde,Turkey,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,              2.51,              2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,Spain,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,             95.50,             83.98,            118.20,            100.03,             75.76,             44.02,             64.80,             57.69,             57.88,             95.11,             49.90,             60.12,             56.63,             33.98,             31.88,             30.74,             16.73,,,             10.31,,,,,,,,,,,,,
Cape Verde,Mozambique,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,              0.29,,,,,,,,,,,,,,
Cape Verde,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,             69.94,,,,,,,             19.48,             59.19,             15.06,             11.63,,             10.68,             13.67,             13.13,             26.04,,,,,,,,,
Cape Verde,World,All Products,Import,Imports (in US$ Mil),,           1131.40,            789.71,            814.60,            793.60,            672.16,            603.43,            767.55,            726.23,            754.76,            946.56,            730.77,            671.03,            824.16,            736.99,            538.20,            438.18,            429.23,            354.83,            293.06,            247.53,            237.26,            262.20,            231.10,            260.96,,,,,,,,,
Cape Verde,World,Capital goods,Import,Import(US$ Mil),,            194.56,            141.24,            154.74,            187.24,            129.40,            110.00,            162.03,            103.40,            185.15,            216.54,            174.01,            139.49,            160.06,            194.83,            113.81,             89.52,            116.98,             61.81,             72.23,             52.50,             53.48,             61.43,             49.27,             55.56,,,,,,,,,
Cape Verde,Belgium,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,             26.01,             60.41,,,,,,,,,,,,,,,             13.37,,              9.34,,,,,,,,,,,,,
Cape Verde,World,All Products,Export,Exports (in US$ Mil),,             53.09,             61.88,             75.27,             49.94,             60.36,             66.83,             80.41,             69.21,            336.08,            305.75,            220.18,            171.30,,            114.80,            110.29,             89.42,             15.20,             12.46,             10.61,              9.75,             49.28,             50.15,             46.71,             81.53,,,,,,,,,
Cape Verde,...,...,Import,No. Of Import partners,,            107.00,             88.00,             94.00,            107.00,            113.00,            113.00,            101.00,            100.00,            107.00,            103.00,            100.00,            102.00,             98.00,             98.00,             94.00,             95.00,             90.00,             95.00,             86.00,             83.00,            104.00,             97.00,             79.00,             85.00,,,,,,,,,
Cape Verde,Guinea,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,              0.06,,,,,,,,,,,,,,,,
Cape Verde,Guinea-Bissau,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,              1.62,              4.54,,,,,,,,,
Cape Verde,World,Fuels,Export,Export(US$ Mil),,,,,,,,,,            139.12,            107.07,             58.70,             73.56,,             56.08,             52.53,             41.86,,,,,             23.91,             13.88,             17.62,             23.50,,,,,,,,,
Cape Verde,World,Chemicals,Export,Export(US$ Mil),,              0.11,              0.15,              0.00,,              0.06,              0.04,              0.07,              0.07,              1.48,              1.27,              0.82,              0.70,,              0.27,              0.52,              0.39,              0.12,              0.16,              0.33,              0.03,              0.28,              0.98,              0.32,              0.23,,,,,,,,,
Cape Verde,World,Animal,Export,Export(US$ Mil),,              8.97,             10.15,             13.65,              9.95,             23.07,             29.64,             35.77,             31.42,             50.98,             58.40,             39.10,             15.99,,             11.09,             12.83,             11.14,              1.14,              0.41,              0.47,              0.06,              1.33,              2.62,              2.54,              2.25,,,,,,,,,
Cape Verde,World,Fuels,Export,Export Product share(%),,,,,,,,,,     41.40,     35.02,     26.66,     42.94,,     48.85,     47.63,     46.82,,,,,     48.52,     27.67,     37.72,     28.82,,,,,,,,,
Cape Verde,El Salvador,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      2.54,      4.55,      3.36,,,,,,,,,,,,,,,,,,,,,,,,,
Cape Verde,World,All Products,Trade Indicator,Country Growth (%),,             -5.15,             -6.80,             10.37,              0.53,             12.09,     -9.42,    -12.98,     21.50,      7.17,      9.27,      8.54,      2.23,     14.71,    -11.48,     30.27,     16.23,      3.02,     -2.52,     18.85,    -11.21,     -5.50,    -17.55,      0.18,     36.70,,,,,,,,,
