Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Bolivia,World,All Products,Export,Exports (in US$ Mil),          11079.79,           7032.76,           8933.33,           9110.36,           8367.08,           7258.71,           8923.12,          13034.22,          12371.52,          11990.83,           9213.94,           7051.43,           5483.90,           7053.62,           4886.10,           4229.62,           2945.54,           2262.67,           1674.00,           1372.22,           1349.86,           1472.40,           1401.88,           1323.27,           1272.10,           1086.94,           1181.21,           1124.23,            808.94,            765.31,,,,
Bolivia,Venezuela,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,,,,            241.92,,            170.96,            237.39,            176.20,            175.42,             98.24,,,,,,,,,,,,,
Bolivia,...,...,Import,No. Of Import partners,            190.00,            182.00,            187.00,            195.00,            199.00,            195.00,            189.00,            183.00,            181.00,            181.00,            178.00,            179.00,            167.00,            168.00,            159.00,            164.00,            158.00,            155.00,            118.00,            124.00,            108.00,            107.00,            118.00,            121.00,            110.00,            110.00,            117.00,            104.00,            123.00,            105.00,,,,
Bolivia,World,Fuels,Export,Export(US$ Mil),           2359.64,           2038.30,           2824.60,           3142.42,           2734.43,           2221.40,           4032.68,           6674.73,           6682.83,           5909.93,           4148.68,           3014.86,           2135.22,           3548.73,           2290.83,           2059.96,           1443.23,            850.96,            505.51,            346.40,            303.59,            178.88,             73.84,             96.40,            107.05,            142.11,            152.91,            107.05,            103.04,            126.11,,,,
Bolivia,World,Chemicals,Export,Export(US$ Mil),            102.34,             43.98,            119.09,            117.16,             49.39,             46.85,             63.14,             72.01,             95.68,            257.40,             96.83,            110.51,             44.03,             51.46,             31.45,             25.38,             21.72,             15.01,             10.74,              6.69,              6.37,              7.80,              9.72,             10.56,             10.72,             10.29,              9.26,              3.20,              2.74,              1.67,,,,
Bolivia,World,Animal,Export,Export(US$ Mil),            130.74,             87.14,             33.87,             23.03,             27.06,             38.74,             43.76,             61.17,             52.23,             24.43,             13.53,             20.62,             11.49,              7.07,             14.60,             14.18,              7.79,              8.53,              9.46,              9.65,              8.57,              7.25,              4.95,              8.35,              6.23,              5.91,              5.66,              7.54,              2.11,              1.35,,,,
Bolivia,World,Fuels,Export,Export Product share(%),             21.30,             28.98,             31.62,             34.49,             32.68,             30.60,     45.19,     51.21,     54.02,     49.29,     45.03,     42.76,     38.94,     50.31,     46.88,     48.70,     49.00,     37.61,     30.20,     25.24,     22.49,     12.15,      5.27,      7.29,      8.42,     13.07,     12.95,      9.52,     12.74,     16.48,,,,
Bolivia,World,All Products,Trade Indicator,Country Growth (%),             20.29,             -7.86,             -0.77,              7.38,              3.72,             -8.92,    -17.41,      0.33,      9.04,     15.22,     13.19,     13.28,    -13.38,     26.10,      3.30,     19.45,      5.38,     16.10,     11.99,      7.92,      6.24,     13.66,     -6.28,     -2.51,     -0.73,      3.84,      6.48,     27.77,     14.96,      2.58,,,,
Bolivia,Argentina,All Products,Import,Partner share(%)-Top 5 Import Partner,             13.25,             10.11,             11.10,             11.37,             12.43,             10.51,     11.75,     10.80,     10.54,     12.42,     12.18,     12.73,     13.76,     14.32,     16.44,     15.49,     16.31,     15.53,     16.81,     16.85,     18.03,     15.70,     13.28,      9.89,     13.58,      8.31,      8.41,      9.82,      9.75,      9.14,,,,
Bolivia,World,Vegetable,Export,Export Product share(%),             10.49,             10.37,              7.50,              8.24,              8.34,             10.84,      9.09,      7.90,      9.44,      7.89,      7.71,      8.73,     10.68,      8.51,      8.59,      8.03,     10.94,     12.97,     14.14,     13.85,     12.77,     16.59,     14.32,     15.33,     16.24,     16.53,     12.67,     11.85,      9.20,      7.11,,,,
Bolivia,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,              8.03,              6.48,              6.71,              7.99,              9.79,     10.57,     11.70,     12.47,     10.95,     11.22,     13.09,     13.76,     10.85,     11.42,     11.84,     13.79,     14.02,     18.29,     19.28,     18.41,     22.49,     23.88,     23.43,     23.23,     27.73,     22.39,     19.65,     22.53,     24.40,,,,
Bolivia,World,Footwear,Export,Export Product share(%),              0.12,              0.11,              0.11,              0.11,              0.11,              0.12,      0.11,      0.06,      0.06,      0.07,      0.09,      0.09,      0.09,      0.08,      0.12,      0.09,      0.09,      0.06,      0.04,      0.03,      0.08,      0.08,      0.09,      0.09,      0.23,      0.18,      0.13,      0.15,      0.28,      0.08,,,,
Bolivia,Uruguay,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,      5.56,,,,,,,,,,,
Bolivia,...,...,Trade Indicator,HH Market concentration index,              0.08,              0.08,              0.09,              0.09,              0.09,              0.09,      0.15,      0.17,      0.18,      0.17,      0.18,      0.18,      0.18,      0.27,      0.24,      0.22,      0.23,      0.17,      0.17,      0.15,      0.12,      0.11,      0.15,      0.11,      0.11,      0.12,      0.13,      0.15,      0.20,      0.21,,,,
Bolivia,Colombia,All Products,Export,Partner share(%)-Top 5 Export Partner,              6.44,,,,,              8.04,      6.14,      4.96,      5.26,,,,,,,,      6.15,,      9.42,     10.16,     14.22,     13.31,      9.05,      6.54,,     10.67,,      5.69,,,,,,
Bolivia,World,Capital goods,Tariff,Weighted Average (%),              5.04,              4.45,              3.87,              3.87,              4.88,              4.10,      4.09,      3.65,      3.65,      3.84,      3.63,      3.93,      3.81,      4.04,      4.11,      4.23,      4.45,      4.78,      5.08,      6.15,      6.47,      5.88,      7.81,      7.78,      8.40,      8.40,      8.71,     10.00,      8.64,,,,,
Bolivia,World,Consumer goods,Import,Import Product share(%),             50.87,             45.13,             45.16,             40.82,             40.19,             39.31,     40.13,     37.63,     40.03,     41.42,     41.19,     39.06,     35.94,     38.43,     37.51,     38.15,     37.46,     35.19,     35.27,     31.27,     37.75,     36.69,     28.47,     27.89,     26.06,     25.64,     26.02,     30.66,     24.34,     24.34,,,,
Bolivia,World,Raw materials,Tariff,Weighted Average (%),              1.60,              1.69,              2.21,              2.21,              3.50,              1.96,      1.96,      2.60,      2.16,      1.72,      1.54,      3.61,      2.90,      3.36,      3.87,      4.16,      5.10,      6.29,     10.00,     10.02,      9.99,      9.99,      9.98,     10.00,      9.99,      9.99,     10.00,     10.00,     10.00,,,,,
Bolivia,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,      7.73,     11.98,,,,
Bolivia,"Korea, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,              6.36,              7.52,,,,,,,,      9.04,     11.52,,,,,,,,,,,,,,,,,,,,
Bolivia,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      7.58,,,,
Bolivia,World,Transportation,Export,Export Product share(%),              0.14,              0.53,              0.43,              0.25,              0.20,              0.29,      0.42,      0.20,      0.20,      0.32,      0.12,      0.13,      0.23,      0.32,      0.24,      2.01,      1.26,      0.62,      0.87,      0.65,      1.48,     10.70,     21.27,     11.84,      0.45,      5.77,      2.05,      1.11,      0.82,      0.79,,,,
Bolivia,Belgium-Luxembourg,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      6.03,     10.78,,,,
Bolivia,World,Capital goods,Import,Import Product share(%),             22.31,             26.72,             29.62,             33.39,             33.40,             33.66,     34.81,     36.24,     34.24,     31.36,     31.09,     30.43,     30.73,     28.15,     29.32,     29.31,     27.50,     27.84,     28.62,     30.67,     26.47,     31.60,     38.78,     39.33,     39.41,     41.27,     38.94,     33.66,     40.75,     40.44,,,,
Bolivia,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,             17.75,             16.85,             16.02,             16.19,             16.73,             17.47,     16.39,     15.61,     16.55,     17.75,     17.58,     18.03,     17.26,     18.15,     20.04,     20.07,     21.46,     25.71,     20.56,     21.43,     16.19,     14.08,     13.65,     10.93,     11.92,     11.05,     12.47,     14.93,     12.73,     14.53,,,,
Bolivia,...,...,Development,Trade Balance (% of GDP),,,             -6.46,             -5.13,             -6.90,             -7.43,     -6.20,      1.32,      6.95,      9.38,      5.70,      6.86,      2.82,      6.95,      7.53,      9.01,      3.45,      4.81,     -0.77,     -6.08,     -5.28,     -9.05,    -10.41,    -12.88,     -8.25,     -4.69,     -4.64,     -5.53,     -9.31,     -9.02,     -5.49,     -1.15,     -0.66,     -4.37
Bolivia,Venezuela,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,      4.95,,      5.80,     10.49,     10.53,     12.78,      7.28,,,,,,,,,,,,,
Bolivia,World,Food Products,Export,Export Product share(%),              8.08,              9.55,              6.91,              7.51,              6.23,              9.35,      7.07,      6.26,      6.96,      5.37,      5.09,      6.65,      9.17,      5.78,      6.80,      6.63,      9.07,     14.35,     15.71,     17.58,     16.34,     11.67,     10.13,     11.95,     13.06,     12.38,      6.46,      8.24,      6.24,      7.37,,,,
Bolivia,China,All Products,Import,Partner share(%)-Top 5 Import Partner,             20.54,             22.26,             22.13,             20.96,             21.99,             20.00,     18.09,     17.65,     15.04,     15.06,     14.02,     11.65,      9.10,      8.73,      8.70,,      6.68,,,,,,,,,,,,,,,,,
Bolivia,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             27.66,             27.34,             27.93,             27.93,             23.04,             28.12,     28.10,     28.68,     29.33,     28.92,     29.46,     22.45,     30.53,     29.21,     29.23,     27.08,     11.76,     11.90,      6.37,      4.24,      7.13,      7.18,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,,,,,
Bolivia,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
