Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Chile,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,             17.38,             17.79,             19.60,             18.84,             17.99,             17.47,     19.05,     19.74,     20.24,     23.09,     20.01,     16.85,     18.48,     18.89,     16.44,     15.75,     15.48,     14.32,     14.43,     16.57,     18.44,     19.69,     21.50,     23.56,     23.92,     24.45,     25.45,     23.66,     23.50,     20.98,     21.23,     19.54,,
Chile,World,Footwear,Export,Export Product share(%),              0.10,              0.10,              0.16,              0.17,              0.18,              0.21,      0.25,      0.23,      0.24,      0.23,      0.20,      0.18,      0.21,      0.18,      0.15,      0.17,      0.24,      0.23,      0.45,      0.04,      0.07,      0.05,      0.09,      0.15,      0.14,      0.17,      0.19,      0.31,      0.47,      0.45,      0.61,      0.44,,
Chile,...,...,Trade Indicator,HH Market concentration index,              0.19,              0.18,              0.15,              0.14,              0.13,              0.12,      0.11,      0.10,      0.10,      0.10,      0.09,      0.10,      0.09,      0.07,      0.07,      0.07,      0.07,      0.07,      0.07,      0.08,      0.07,      0.07,      0.08,      0.07,      0.07,      0.07,      0.08,      0.08,      0.10,      0.11,      0.15,      0.17,,
Chile,World,Capital goods,Tariff,Weighted Average (%),              0.41,              0.41,              0.41,              0.42,              0.40,              5.66,      0.68,,      5.66,      1.56,      1.87,      1.90,      1.60,      1.80,      2.89,      2.63,      4.59,      4.87,      5.24,      6.88,      8.00,      9.00,      9.90,     10.87,     10.94,     10.94,     10.78,     10.86,     10.89,     10.90,,,,
Chile,World,Consumer goods,Import,Import Product share(%),             41.55,             38.65,             41.23,             43.31,             42.91,             40.46,     39.30,     39.43,     38.42,     40.38,     41.14,     41.86,     38.84,     38.68,     39.34,     35.99,     34.33,     35.70,     36.09,     33.39,     32.67,     32.67,     30.48,     29.26,     28.46,     27.44,     27.00,     25.29,     25.30,     25.09,     23.42,     19.34,,
Chile,World,Raw materials,Tariff,Weighted Average (%),              0.12,              0.04,              0.04,              0.12,              0.04,              6.00,      0.03,,      6.00,      1.25,      1.31,      1.09,      1.88,      2.64,      3.19,      2.33,      2.68,      2.57,      6.00,      7.00,      8.00,      9.00,     10.00,     11.00,     11.00,     11.00,     10.93,     11.00,     11.00,     11.00,,,,
Chile,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,      7.73,     11.98,     20.90,     10.18,,
Chile,"Korea, Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,              5.10,              5.65,              6.53,              5.73,              6.16,              6.92,      6.43,      6.16,      5.41,      5.78,      5.43,      5.90,      5.83,,      5.87,      6.23,      5.80,      5.65,      5.00,,,,,,      5.94,      5.79,      5.60,      5.23,,,,,,
Chile,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              3.20,              3.87,              3.99,              3.89,              4.01,              3.85,      3.81,      3.60,      4.03,,,,,,,,,,,      4.67,      4.24,,,,,,      5.30,      4.54,      5.88,      6.67,      6.69,      7.44,,
Chile,World,Transportation,Export,Export Product share(%),              1.05,              1.76,              0.90,              1.21,              1.28,              1.54,      1.45,      1.45,      1.55,      1.25,      1.33,      1.35,      1.40,      1.83,      1.44,      1.10,      1.23,      1.04,      1.27,      1.42,      1.41,      1.53,      1.62,      1.85,      1.23,      1.15,      0.94,      1.76,      1.70,      1.03,      0.63,      0.74,,
Chile,World,Capital goods,Import,Import Product share(%),             28.46,             32.27,             29.48,             27.68,             28.26,             30.79,     29.76,     26.62,     28.47,     30.31,     27.50,     28.03,     30.12,     25.91,     26.50,     28.15,     30.18,     27.03,     28.49,     31.21,     31.42,     29.84,     32.60,     37.65,     36.90,     35.64,     35.56,     37.45,     37.29,     34.74,     32.90,     39.97,,
Chile,Brazil,All Products,Import,Partner share(%)-Top 5 Import Partner,              8.39,              7.36,              8.16,              9.05,              8.75,              8.06,      7.79,      7.79,      6.44,      6.48,      8.33,      7.92,      6.74,      8.47,      9.53,     11.00,     11.63,     11.50,     10.65,     10.48,      9.24,      8.00,      6.95,      6.39,      6.86,      6.34,      8.02,      8.97,     10.05,     10.53,      9.36,      8.03,,
Chile,...,...,Development,Trade Balance (% of GDP),,              5.25,             -0.83,             -0.31,              1.22,              0.61,     -0.22,      0.95,     -0.57,     -0.03,      3.32,      6.43,      7.74,      2.06,     13.73,     14.49,      8.70,      9.87,      5.00,      2.21,      1.65,      1.75,      2.18,     -3.28,     -2.01,     -1.48,      2.29,      1.71,     -1.85,      1.67,      4.51,      3.24,      4.43,      6.49
Chile,World,Food Products,Export,Export Product share(%),              4.47,              5.55,              5.99,              5.86,              6.30,              6.44,      6.53,      5.74,      5.63,      5.34,      4.96,      5.05,      6.29,      5.61,      4.62,      4.40,      5.58,      6.33,      8.49,      9.23,      9.44,      8.18,     10.07,     10.84,     10.54,     11.57,     10.15,     10.12,     10.70,     11.40,     10.31,      8.34,,
