Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Czech Republic,...,...,Development,GDP (current US$ Mil),,         243530.38,         250686.48,         248950.10,         218628.94,         196272.07,         188033.05,         209358.83,         211685.62,         208857.72,         229562.73,         209069.94,         207434.30,         236816.49,         190183.80,         156264.10,         137143.47,         119814.43,         100090.47,          82196.00,          67808.03,          61828.17,          65173.13,          66807.43,          62180.16,          67387.79,          60147.17,          47850.20,          40866.75,          34805.01,          29859.92,          40728.95,,
Czech Republic,World,Metals,Export,Export(US$ Mil),          20296.84,          14914.24,          16253.78,          17822.88,          15642.56,          14168.89,          14319.10,          16907.98,          16794.33,          16360.65,          17663.04,          13396.54,          10956.04,          17403.56,          14551.47,          11386.41,           9611.67,           8321.76,           5671.47,           4313.18,           4010.87,           3608.85,           3332.60,           3750.05,           3232.05,           3305.91,           3645.36,           2361.56,           2225.16,,,,,
Czech Republic,Italy,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           8969.60,           6947.44,           7364.01,           7709.57,           6882.64,           6164.70,           5720.70,           6330.83,,,,,,,,,,           3500.24,           2724.93,           2350.26,           1916.33,           1663.58,           1532.42,           1546.22,           1495.18,           1633.39,           1344.47,            768.45,            605.06,,,,,
Czech Republic,World,All Products,Tariff,Duty Free Imports (US$ Thousand),       63476297.61,       47947499.65,       45346867.27,       44340966.03,       36223570.58,       33554302.35,       33976306.99,       33730873.92,       38075893.07,       38066985.72,       41030075.82,       29674504.49,       24451898.73,       32949632.26,       20375106.17,       17550030.33,       12145404.04,       12704085.29,       13228716.55,       13963504.01,        8998578.22,        7530412.53,       16294353.72,        3910308.08,        3512690.40,        3981292.41,,,,,,,,
Czech Republic,World,Stone and Glass,Export,Export(US$ Mil),           4945.27,           3873.34,           3934.70,           3967.09,           3819.37,           3494.07,           3464.91,           4202.73,           4040.96,           4015.94,           3831.79,           3062.33,           2865.40,           3791.41,           3493.95,           3017.62,           2690.83,           2519.00,           2155.61,           1761.02,           1594.33,           1467.92,           1369.15,           1325.72,           1140.49,           1178.81,           1120.40,            884.47,            813.44,,,,,
Czech Republic,World,Intermediate goods,Import,Import(US$ Mil),          43820.99,          30481.54,          33582.43,          37291.06,          32611.00,          28430.46,          28469.23,          31892.36,          30713.78,          30349.29,          33275.37,          24998.72,          21028.18,          31061.25,          26812.16,          21015.78,          17165.76,          15285.37,          11482.72,          11145.15,           8221.81,           7637.59,           6878.02,           7687.84,           6517.04,           6558.48,           6405.42,           3322.70,           2683.29,,,,,
Czech Republic,Austria,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,           1614.28,           1836.09,           1646.86,           1593.99,           1747.44,           1207.00,           1001.18,,,,,
Czech Republic,Austria,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,          10136.05,           7979.42,,,,,,,,,           7396.03,,,,,           4856.50,           4302.67,           3852.48,           3042.77,           2652.78,           1921.35,           1735.05,           1722.80,           1780.47,           1461.32,           1411.12,           1426.35,           1013.09,            779.36,,,,,
Czech Republic,World,All Products,Import,Imports (in US$ Mil),         212480.64,         171440.21,         179273.07,         184924.02,         162898.93,         142327.66,         140716.19,         153225.46,         142525.81,         139726.82,         150813.42,         125690.66,         104849.54,         141833.84,         116822.20,          93429.47,          76527.31,          66705.68,          51239.34,          48230.79,          36476.65,          32242.59,          28837.31,          30524.19,          27183.54,          27717.29,          25303.40,          14950.94,          12703.87,,,,,
Czech Republic,World,Capital goods,Import,Import(US$ Mil),          90104.12,          78862.51,          79497.89,          79909.28,          68038.87,          59081.17,          59003.29,          61240.79,          54490.11,          53792.42,          58548.57,          48970.15,          38890.63,          52364.84,          45658.13,          34600.35,          27068.77,          25240.90,          19945.49,          16385.73,          14182.88,          11851.86,          10640.39,          11183.14,           9328.54,           9431.50,           8541.88,           4868.41,           4365.63,,,,,
Czech Republic,World,All Products,Export,Exports (in US$ Mil),         227168.41,         192307.38,         199469.71,         202521.58,         182231.36,         162087.33,         157194.12,         174279.45,         161524.15,         156422.74,         162391.72,         132140.91,         112884.32,         146087.03,         120900.49,          95140.99,          78208.55,          65771.59,          48720.35,          44263.58,          33384.21,          29052.87,          26842.60,          28305.77,          22746.34,          21907.32,          21685.57,          14081.44,          12892.20,,,,,
Czech Republic,...,...,Import,No. Of Import partners,            233.00,            233.00,            232.00,            231.00,            235.00,            226.00,            230.00,            232.00,            231.00,            226.00,            230.00,            225.00,            227.00,            225.00,            226.00,            224.00,            221.00,            222.00,            210.00,            209.00,            210.00,            213.00,            179.00,            187.00,            183.00,            178.00,            184.00,            184.00,            174.00,,,,,
Czech Republic,World,Fuels,Export,Export(US$ Mil),           5047.25,           2308.11,           3439.20,           3915.85,           3265.32,           3032.79,           4622.78,           4620.52,           4778.17,           5912.07,           6145.80,           4864.56,           4042.35,           4400.25,           3180.36,           2631.40,           2364.00,           1819.16,           1401.61,           1787.91,           1003.97,            888.71,            766.01,            841.71,            854.56,            992.55,            925.17,            785.07,            784.06,,,,,
Czech Republic,World,Chemicals,Export,Export(US$ Mil),          12190.46,           9948.37,           9612.35,           8709.26,           7632.81,           6654.39,           6627.77,           8270.11,           7468.43,           6980.01,           7411.72,           5796.05,           4693.51,           5461.29,           4576.55,           3720.85,           3327.71,           2561.12,           2023.15,           2790.39,           1551.25,           1469.67,           1434.02,           1569.02,           1494.34,           1499.36,           1472.74,           1074.61,            908.88,,,,,
Czech Republic,World,Animal,Export,Export(US$ Mil),           1915.76,           1687.51,           1678.70,           1752.61,           1696.69,           1542.07,           1582.66,           1952.52,           1856.74,           1693.66,           1666.15,           1237.56,           1194.86,           1450.97,           1227.59,            903.50,            786.46,            597.90,            392.04,            327.06,            341.19,            269.68,            260.93,            335.29,            299.59,            323.93,            359.52,            305.51,            381.42,,,,,
Czech Republic,World,Fuels,Export,Export Product share(%),              2.22,              1.20,              1.72,              1.93,              1.79,              1.87,      2.94,      2.65,      2.96,      3.78,      3.78,      3.68,      3.58,      3.01,      2.63,      2.77,      3.02,      2.77,      2.88,      4.04,      3.01,      3.06,      2.85,      2.97,      3.76,      4.53,      4.27,      5.58,      6.08,,,,,
Czech Republic,World,All Products,Trade Indicator,Country Growth (%),              8.89,             -2.86,             -1.57,              5.87,              4.40,              2.40,     -5.28,      3.52,      2.90,     -2.18,     10.24,      7.70,    -10.73,      8.48,     14.04,     11.64,      7.34,      9.30,     13.91,      7.51,      6.05,      6.41,      1.52,      7.73,      3.24,      5.99,     15.34,     38.26,,,,,,
Czech Republic,World,Vegetable,Export,Export Product share(%),              1.23,              1.18,              1.04,              1.04,              1.21,              1.50,      1.69,      1.48,      1.50,      1.53,      1.22,      1.10,      1.37,      1.18,      1.13,      0.90,      1.17,      0.77,      0.89,      0.83,      0.98,      1.48,      1.46,      1.12,      1.25,      1.59,      2.21,      2.05,      2.18,,,,,
Czech Republic,World,Footwear,Export,Export Product share(%),              0.55,              0.59,              0.52,              0.49,              0.67,              0.61,      0.57,      0.56,      0.56,      0.52,      0.43,      0.41,      0.42,      0.33,      0.37,      0.36,      0.40,      0.37,      0.38,      0.48,      0.63,      0.70,      0.93,      0.87,      1.21,      1.74,      1.62,      1.92,      1.89,,,,,
Czech Republic,...,...,Trade Indicator,HH Market concentration index,              0.11,              0.11,              0.11,              0.11,              0.11,              0.12,      0.11,      0.11,      0.11,      0.11,      0.12,      0.12,      0.12,      0.12,      0.13,      0.13,      0.12,      0.15,      0.18,      0.18,      0.17,      0.18,      0.19,      0.17,      0.16,      0.16,      0.20,      0.18,      0.31,,,,,
Czech Republic,World,Capital goods,Tariff,Weighted Average (%),              0.35,              0.32,              0.49,              0.55,              0.65,              0.56,      0.73,      0.73,      0.33,      0.37,      0.35,      0.95,      0.60,      0.76,      1.17,      1.09,      1.10,      0.76,      2.84,      2.72,      2.95,      3.20,      2.39,      4.10,     10.32,      4.87,,,,,,,,
Czech Republic,World,Consumer goods,Import,Import Product share(%),             31.27,             31.15,             31.02,             30.76,             32.36,             33.45,     31.82,     31.22,     31.75,     30.89,     30.76,     30.27,     33.90,     31.74,     31.19,     31.07,     30.15,     32.58,     32.44,     35.14,     31.79,     32.00,     30.91,     29.65,     32.55,     32.68,     30.35,     32.90,     31.76,,,,,
Czech Republic,World,Raw materials,Tariff,Weighted Average (%),              0.66,              0.26,              0.60,              0.59,              0.70,              0.93,      0.52,      0.55,      0.50,      0.60,      0.71,      0.62,      0.79,      0.62,      0.89,      0.96,      2.35,      1.06,      3.00,      2.04,      2.09,      2.12,      3.15,      3.15,      2.62,      2.36,,,,,,,,
Czech Republic,Slovak Republic,All Products,Import,Partner share(%)-Top 5 Import Partner,              4.44,              4.10,              4.39,              4.96,              4.83,              5.10,      5.14,      5.30,      5.74,      6.09,      5.73,      5.18,      5.44,      5.57,      5.32,      5.36,      5.43,      5.36,      5.19,      6.20,      5.38,      5.99,      6.11,      6.86,      8.36,      9.56,     11.81,     14.25,     16.74,,,,,
Czech Republic,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,,,,,,
Czech Republic,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,             22.09,             23.30,             24.60,             25.08,             25.82,             26.54,     25.98,     26.21,     25.88,     25.53,     25.82,     25.50,     26.67,     26.80,     28.05,     28.45,     30.01,     31.82,     32.56,     30.86,     32.94,     32.19,     33.88,     35.89,     31.90,     29.81,     31.68,     25.39,     25.66,,,,,
Czech Republic,World,Transportation,Export,Export Product share(%),             18.78,             19.72,             21.09,             20.96,             21.81,             21.88,     20.86,     19.92,     18.85,     18.36,     18.12,     18.02,     18.73,     17.03,     18.24,     18.08,     17.33,     16.17,     16.48,     19.02,     17.25,     16.79,     18.37,     16.60,     14.98,     11.19,      9.29,      9.34,     10.40,,,,,
