Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Antigua and Barbuda,World,Food Products,Export,Export Product share(%),,,              8.96,             19.06,              7.36,              1.77,      5.07,      5.74,      3.58,      5.68,      8.86,      5.29,      0.73,,      2.15,,      0.70,,,,,      3.80,      3.79,,,,,,,,,,,
Antigua and Barbuda,China,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              7.39,              5.92,              4.29,              4.14,      4.41,      6.83,      5.73,      5.65,      2.86,      8.41,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,             16.72,             17.84,             16.24,             18.03,     17.99,     18.48,     14.96,     16.79,      4.17,      4.17,      6.12,,     20.31,     21.99,      6.60,,,,,      7.66,      5.26,,,,,,,,,,,
Antigua and Barbuda,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,             52.75,             31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Barbados,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,              3.20,,,,      9.48,      7.44,,,,      8.24,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Saint Maarten (Dutch part),All Products,Export,Partner share(%)-Top 5 Export Partner,,,              6.00,              6.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Metals,Export,Export Product share(%),,,              3.68,             10.39,              5.34,              3.48,     10.35,     10.17,     11.51,     10.69,      7.29,      6.88,      0.94,,      5.75,,      2.69,,,,,      6.15,     13.70,,,,,,,,,,,
Antigua and Barbuda,World,Wood,Export,Export Product share(%),,,              0.34,              2.44,              0.64,              0.56,      2.35,      1.42,      1.10,      1.11,      0.71,      1.43,      0.30,,      0.56,,      1.72,,,,,      2.05,      2.08,,,,,,,,,,,
Antigua and Barbuda,World,Intermediate goods,Export,Export Product share(%),,,              2.28,             11.56,              3.78,              4.82,      5.52,     13.98,      3.64,      5.30,      5.18,      7.23,      1.08,,      1.89,,      2.41,,,,,      8.05,     14.38,,,,,,,,,,,
Antigua and Barbuda,World,Intermediate goods,Tariff,Weighted Average (%),,,              7.11,              7.59,              6.63,              7.42,      7.24,      8.35,      8.76,      9.20,     10.79,     10.79,      8.53,,      7.66,      6.65,      8.37,,,,,     10.93,     15.33,,,,,,,,,,,
Antigua and Barbuda,World,Textiles and Clothing,Export,Export Product share(%),,,              3.03,              6.19,             21.10,             19.73,     30.50,     25.13,     31.22,     28.45,     24.31,     20.52,      1.37,,      3.65,,      1.86,,,,,      5.21,      6.54,,,,,,,,,,,
Antigua and Barbuda,World,Mach and Elec,Export,Export Product share(%),,,              1.86,              4.91,              9.82,              7.16,     20.17,     11.57,     13.03,     24.55,     25.05,     28.96,      9.13,,     16.72,,      8.33,,,,,     54.60,     28.30,,,,,,,,,,,
Antigua and Barbuda,Netherlands Antilles,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,      6.55,     29.77,,     30.92,,     23.36,,,,,      7.69,,,,,,,,,,,,
Antigua and Barbuda,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,              5.87,,      7.86,      9.94,,      7.22,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Intermediate goods,Import,Import Product share(%),,,             13.61,             13.35,             14.38,             10.20,     10.84,      9.57,     13.81,     13.29,      8.52,      8.59,      8.58,,     13.01,     10.35,      9.53,,,,,     13.55,     14.10,,,,,,,,,,,
Antigua and Barbuda,...,...,Development,Trade in services (% of GDP),,,,            101.22,             97.41,            102.54,    102.85,    105.66,     57.94,     57.22,     60.87,     61.21,     60.12,     61.48,     61.36,     63.31,     67.45,     72.51,     70.11,     69.46,     71.18,     69.05,     79.82,     82.23,     83.73,     82.36,     85.98,     89.31,     94.39,     91.54,     88.39,     90.76,     80.76,     79.43
Antigua and Barbuda,Panama,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,     12.68,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Dominican Republic,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,      4.97,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,Netherlands Antilles,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,      4.15,     23.03,     10.18,,,,,     11.96,      5.49,,,,,,,,,,,
Antigua and Barbuda,Grenada,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,World,Hides and Skins,Export,Export Product share(%),,,              0.22,              0.30,              0.37,              0.03,      0.11,      0.03,      0.04,      0.07,      0.10,      0.06,      0.00,,      0.02,,      0.03,,,,,      0.13,      0.07,,,,,,,,,,,
Antigua and Barbuda,World,Minerals,Export,Export Product share(%),,,              0.00,              0.00,              0.07,              0.00,      0.01,      0.00,      0.12,      0.02,      0.00,      0.00,      0.01,,      0.00,,      0.05,,,,,      0.89,      2.09,,,,,,,,,,,
Antigua and Barbuda,Bermuda,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,             13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
