Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Belarus,World,All Products,Trade Indicator,Country Growth (%),             15.64,             -4.98,              0.76,              5.36,             13.07,              0.53,    -14.15,     -1.45,     -5.38,     -1.07,     23.33,     10.27,    -20.16,     12.66,     11.32,     11.86,      4.47,     18.72,     14.95,     -3.44,      1.30,     15.15,    -11.01,     -0.24,,,,,,,,,,
Belarus,Ukraine,All Products,Export,Partner share(%)-Top 5 Export Partner,              3.05,             10.79,             12.57,             12.04,             11.48,             12.04,      9.42,     11.24,     11.27,     12.06,     10.04,     10.13,      7.94,      8.53,      6.05,      6.25,      5.68,      3.93,,,      5.66,      7.63,      4.75,      5.47,,,,,,,,,,
Belarus,Latvia,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,      7.10,      7.61,      3.68,      7.77,      6.57,,,,,,      6.48,      6.61,      6.37,      4.41,      2.42,,,,,,,,,,
Belarus,Lithuania,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      8.12,,,,,,,,,,,,,,,,      2.43,,,,,,,,,,
Belarus,World,Vegetable,Export,Export Product share(%),              3.07,              3.42,              2.85,              2.49,              2.25,              2.18,      2.58,      1.94,      1.53,      0.93,      0.78,      0.91,      1.05,      0.56,      0.60,      0.55,      0.50,      0.68,      1.01,      0.88,      1.03,      1.11,      1.33,      1.63,,,,,,,,,,
Belarus,World,Footwear,Export,Export Product share(%),              0.60,              0.72,              0.70,              0.67,              0.66,              0.27,      0.18,      0.23,      0.24,      0.16,      0.16,      0.22,      0.23,      0.23,      0.50,      0.52,      0.54,      0.83,      0.99,      1.15,      1.25,      1.29,      1.74,      1.91,,,,,,,,,,
Belarus,...,...,Trade Indicator,HH Market concentration index,              0.24,              0.27,              0.26,              0.24,              0.31,              0.30,      0.20,      0.25,      0.29,      0.22,      0.25,      0.26,      0.18,      0.19,      0.20,      0.19,      0.20,      0.30,      0.33,      0.38,      0.34,      0.31,      0.41,      0.51,,,,,,,,,,
Belarus,World,Capital goods,Tariff,Weighted Average (%),              1.47,              1.74,              1.83,              1.56,              1.62,              1.72,      1.82,      1.97,      3.66,      3.06,      2.74,      2.45,      3.47,      3.74,,,,,,      9.93,      8.90,      8.50,,,,,,,,,,,,
Belarus,World,Consumer goods,Import,Import Product share(%),             20.43,             33.73,             30.98,             32.50,             33.15,             32.53,     29.78,     29.16,     27.07,     32.57,     32.27,     29.73,     30.96,     26.71,     25.30,     22.74,     21.82,     23.63,     24.99,     24.55,     23.97,     23.67,     25.71,     28.78,,,,,,,,,,
Belarus,World,Raw materials,Tariff,Weighted Average (%),              1.89,              0.53,              0.62,              0.62,              0.58,              1.24,      1.14,      1.23,      1.29,      1.70,      1.61,      1.97,      0.64,      0.67,,,,,,      5.58,      5.30,      5.33,,,,,,,,,,,,
Belarus,Lithuania,All Products,Export,Partner share(%)-Top 5 Export Partner,              2.97,              3.54,,,,,,,      2.88,,,,,,,,,,,,      3.70,      4.76,,,,,,,,,,,,
Belarus,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,,,,,,,,,,
Belarus,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              3.60,              5.13,              4.50,              4.72,              4.99,              4.78,      4.57,      5.95,      7.05,      5.88,      5.58,      6.84,      7.74,      7.09,      7.57,      7.48,      6.71,      6.61,      7.10,      7.62,      7.29,      6.80,     10.38,      8.86,,,,,,,,,,
Belarus,World,Transportation,Export,Export Product share(%),              3.85,              8.79,              8.77,              8.26,              8.66,              8.17,      6.03,      6.89,      8.37,      8.74,      8.75,      8.56,      6.69,      9.79,     11.89,     10.42,     10.37,     11.34,     11.29,     12.16,     12.99,     13.07,     15.63,     15.78,,,,,,,,,,
Belarus,World,Capital goods,Import,Import Product share(%),             16.59,             21.00,             20.58,             19.26,             19.19,             18.62,     18.45,     19.18,     22.10,     19.15,     15.93,     18.64,     17.60,     19.06,     19.23,     18.98,     18.29,     20.21,     19.33,     19.21,     18.77,     16.38,     20.21,     22.16,,,,,,,,,,
Belarus,...,...,Development,Trade Balance (% of GDP),,              3.12,             -0.66,              1.52,              0.21,             -0.19,      0.11,     -0.77,     -3.15,      4.47,     -1.04,    -13.17,    -10.88,     -7.72,     -6.27,     -4.17,      0.71,     -6.36,     -3.83,     -3.75,     -3.55,     -3.19,     -2.43,     -4.86,     -5.80,     -4.08,     -4.39,    -12.84,    -15.74,      2.17,      0.00,      2.31,,
Belarus,World,Food Products,Export,Export Product share(%),              4.20,              4.85,              3.95,              4.05,              4.12,              3.70,      3.47,      3.58,      3.73,      2.66,      2.25,      3.04,      2.57,      1.61,      1.91,      2.30,      3.40,      3.78,      3.78,      4.04,      3.40,      3.21,      3.71,      3.88,,,,,,,,,,
Belarus,China,All Products,Import,Partner share(%)-Top 5 Import Partner,              8.14,             11.05,              9.28,              7.84,              7.88,              7.67,      7.66,,      6.57,      5.05,      4.73,      4.83,      3.78,      3.59,      2.84,      2.46,,,,,,,,,,,,,,,,,,
Belarus,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             31.35,             30.48,             31.22,             33.01,             32.84,             33.28,     30.77,     31.73,     30.04,     30.36,     29.09,     29.50,     20.50,     20.48,,,,,,      0.25,      0.53,      0.53,,,,,,,,,,,,
Belarus,World,Metals,Export,Export Product share(%),              8.03,              7.58,              7.29,              7.16,              7.03,              6.86,      6.51,      6.54,      6.30,      5.48,      5.95,      7.58,      6.85,      7.86,      8.05,      7.58,      7.48,      8.77,      8.65,      8.27,      7.57,      7.23,      7.93,      9.13,,,,,,,,,,
Belarus,World,Wood,Export,Export Product share(%),              7.03,              6.43,              5.29,              4.96,              4.56,              4.37,      3.27,      2.85,      2.48,      1.73,      1.95,      2.60,      2.24,      2.31,      3.09,      2.77,      3.50,      4.16,      4.40,      4.24,      4.20,      4.28,      4.41,      3.88,,,,,,,,,,
Belarus,World,Intermediate goods,Export,Export Product share(%),             21.30,             32.96,             31.10,             31.25,             30.03,             29.71,     29.89,     26.89,     22.72,     24.67,     25.70,     27.21,     24.25,     26.69,     23.20,     21.79,     24.10,     25.90,     26.86,     26.15,     27.59,     25.57,     29.14,     28.54,,,,,,,,,,
Belarus,World,Intermediate goods,Tariff,Weighted Average (%),              1.62,              1.92,              1.82,              1.82,              1.64,              2.11,      2.33,      2.77,      2.95,      2.82,      2.82,      2.76,      3.37,      2.80,,,,,,      8.49,      8.35,      8.46,,,,,,,,,,,,
Belarus,World,Textiles and Clothing,Export,Export Product share(%),              3.58,              3.96,              3.94,              3.87,              4.10,              4.55,      3.46,      3.59,      3.82,      3.05,      3.43,      4.80,      4.25,      3.53,      4.63,      5.04,      5.86,      7.40,      8.93,      9.67,     10.42,     10.56,     11.14,     11.65,,,,,,,,,,
Belarus,World,Mach and Elec,Export,Export Product share(%),              8.17,              8.91,              7.67,              7.23,              8.33,              8.41,      6.29,      6.84,      8.21,      6.54,      6.60,      8.55,      7.83,      7.94,      9.54,      8.71,      8.98,     10.85,     11.74,     11.85,     11.96,     10.89,     11.77,     12.72,,,,,,,,,,
Belarus,Ukraine,All Products,Import,Partner share(%)-Top 5 Import Partner,              3.44,              4.22,              4.26,              3.63,              3.54,              3.54,      3.13,      4.39,      4.76,      4.97,      4.43,      5.39,      4.52,      5.37,      5.35,      5.49,      5.35,      3.33,      3.13,      3.20,      3.35,      3.94,      6.23,      8.65,,,,,,,,,,
Belarus,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,             40.33,              5.76,              4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belarus,World,Intermediate goods,Import,Import Product share(%),             18.89,             20.99,             19.17,             19.55,             20.67,             20.57,     18.49,     20.41,     22.06,     20.82,     20.43,     21.77,     18.45,     21.34,     21.14,     22.12,     22.38,     25.21,     26.03,     25.74,     28.98,     27.23,     33.19,     31.22,,,,,,,,,,
