Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Botswana,World,Fuels,Export,Export Product share(%),              0.39,              0.39,              0.29,              0.19,              0.15,              0.17,      0.48,      0.71,      0.67,      0.97,      0.66,      0.18,      0.32,      0.37,      0.25,      0.14,      0.09,      0.04,      0.04,      0.02,      0.07,      0.08,,,,,,,,,,,,
Botswana,South Africa,All Products,Export,Partner share(%)-Top 5 Export Partner,              9.12,             13.33,              9.87,              9.23,              9.87,             13.57,     15.48,     13.28,     15.35,     13.09,     13.60,     13.26,     14.67,     18.30,     10.19,      6.40,      8.79,      9.30,      7.50,      9.06,      6.41,      6.50,,,,,,,,,,,,
Botswana,Belgium,All Products,Export,Partner share(%)-Top 5 Export Partner,             23.48,             21.22,             19.54,             20.77,             22.61,             18.89,     19.79,     23.48,     12.00,      4.29,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,World,All Products,Trade Indicator,Country Growth (%),             20.54,             -8.58,            -11.82,             -7.16,              0.77,             25.44,    -15.16,     -3.46,     11.16,     -0.73,     40.20,     19.27,     -7.41,     -6.86,    -11.38,     -8.89,     17.36,     20.15,     10.04,     -3.34,     31.12,,,,,,,,,,,,,
Botswana,Israel,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      1.30,,,      1.21,      2.29,,      1.65,,,,,,,      1.96,,,,,,,,,,,,,
Botswana,World,Vegetable,Export,Export Product share(%),              0.28,              0.28,              0.28,              0.17,              0.10,              0.16,      0.16,      0.14,      0.30,      0.28,      0.35,      0.50,      0.39,      0.09,      0.08,      0.14,      0.19,      0.28,      0.13,      0.28,      0.18,      0.24,,,,,,,,,,,,
Botswana,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,      1.72,      1.89,      1.47,      2.17,,,      0.88,      1.26,,      0.83,,,,,,,,,,,,,,,
Botswana,World,Footwear,Export,Export Product share(%),              0.02,              0.03,              0.03,              0.02,              0.01,              0.01,      0.01,      0.02,      0.02,      0.03,      0.04,      0.08,      0.10,      0.05,      0.06,      0.04,      0.05,      0.08,      0.10,      0.08,      0.07,      0.10,,,,,,,,,,,,
Botswana,United Arab Emirates,All Products,Import,Partner share(%)-Top 5 Import Partner,              4.80,              4.35,,,              2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,...,...,Trade Indicator,HH Market concentration index,              0.19,              0.17,              0.15,              0.15,              0.15,              0.15,      0.16,      0.17,      0.33,      0.44,      0.49,      0.16,      0.16,      0.13,      0.22,      0.43,      0.51,      0.60,      0.66,      0.70,      0.80,      0.58,,,,,,,,,,,,
Botswana,Canada,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      6.27,,      6.25,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,World,Capital goods,Tariff,Weighted Average (%),              0.55,              0.57,              0.57,              0.33,              0.43,              0.72,      0.97,      0.93,      0.43,      2.27,      1.35,      0.80,      0.95,      0.64,      0.56,      1.04,      0.55,      1.10,,      1.13,      0.81,,,,,,,,,,,,,
Botswana,World,Consumer goods,Import,Import Product share(%),             34.08,             35.80,             38.16,             40.05,             41.68,             37.33,     40.69,     42.13,     40.67,     44.64,     47.37,     36.65,     46.46,     47.42,     50.29,     37.31,     37.14,     47.97,     49.30,     45.32,     45.38,     44.22,,,,,,,,,,,,
Botswana,World,Raw materials,Tariff,Weighted Average (%),              0.03,              0.01,              0.04,              0.00,              0.00,              0.00,      0.01,      0.00,      0.00,      0.00,      0.01,      0.02,      0.01,      0.02,      0.01,      0.01,      0.02,      0.01,,      0.02,      0.67,,,,,,,,,,,,,
Botswana,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,,,,,,,,,,,,,
Botswana,World,Transportation,Export,Export Product share(%),              0.55,              0.60,              0.79,              0.92,              0.94,              0.65,      1.10,      0.79,      0.99,      2.16,      2.08,      0.92,      2.33,      1.44,      0.54,      0.75,      2.66,      3.51,      3.71,      3.97,      2.16,      2.11,,,,,,,,,,,,
Botswana,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      5.17,     14.65,      8.68,     10.33,      6.09,      6.05,      1.38,      1.08,      1.27,      1.42,      2.95,      3.42,      4.42,      4.15,,,,,,,,,,,,
Botswana,World,Capital goods,Import,Import Product share(%),             15.93,             17.15,             18.17,             17.83,             17.76,             17.02,     14.94,     14.39,     13.18,     16.55,     24.92,     25.74,     24.90,     24.04,     26.19,     22.56,     23.61,     27.09,     28.14,     28.77,     27.57,     28.45,,,,,,,,,,,,
Botswana,...,...,Development,Trade Balance (% of GDP),,            -16.70,             -8.11,              1.17,              3.74,              8.36,     -6.30,      3.05,      0.49,    -12.15,     -3.64,     -7.63,    -17.08,     -5.37,     13.93,     18.17,     17.34,      8.23,     11.82,     12.48,      9.79,     11.74,     11.47,     -3.26,     13.16,     16.70,      7.08,      7.46,      7.98,      6.61,      6.50,      5.26,     13.09,     26.59
Botswana,World,Food Products,Export,Export Product share(%),              0.21,              0.34,              0.22,              0.19,              0.20,              0.13,      0.20,      0.33,      0.39,      0.64,      0.93,      1.17,      1.39,      0.89,      0.53,      0.76,      0.63,      0.76,      0.55,      0.83,      0.46,      0.69,,,,,,,,,,,,
Botswana,China,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,      1.33,,,      2.50,      9.66,      6.34,      3.27,      2.89,      1.75,      1.15,,,,,,,,,,,,,,,,,,
Botswana,World,All Products,Tariff,Duty Free Tariff Lines Share (%),             65.36,             65.69,             67.34,             82.18,             79.15,             60.00,     60.59,     62.22,     72.61,     63.09,     62.17,     62.08,     62.07,     61.43,     61.88,     61.99,     63.32,     61.16,,     59.60,     63.98,,,,,,,,,,,,,
Botswana,Singapore,All Products,Export,Partner share(%)-Top 5 Export Partner,,              6.38,,              8.00,              8.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,Portugal,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      0.76,,,,,,,,,,,,,,,
Botswana,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,             25.61,             21.83,             18.12,             14.52,             16.42,              9.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,World,Metals,Export,Export Product share(%),              0.47,              0.48,              0.59,              0.45,              0.41,              3.64,      5.62,      4.72,      6.29,      7.14,      6.88,     11.82,     13.13,     14.67,     18.57,     14.32,     10.87,     10.23,     10.55,      4.09,      4.34,      6.22,,,,,,,,,,,,
Botswana,China,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,      4.77,      1.94,,,,,,,,,,,,,,,,,,,
Botswana,World,Wood,Export,Export Product share(%),              0.09,              0.08,              0.09,              0.35,              0.18,              0.19,      0.18,      0.17,      0.19,      0.26,      0.42,      0.35,      0.46,      0.33,      0.35,      0.24,      0.19,      0.23,      0.37,      0.46,      0.32,      0.36,,,,,,,,,,,,
Botswana,World,Intermediate goods,Export,Export Product share(%),             13.12,             15.82,             18.09,             14.92,             10.91,             10.46,     13.82,     15.57,     17.21,     20.85,     21.32,     24.92,     22.90,     23.39,     20.07,     16.63,     12.29,     11.64,     10.93,      6.37,      6.75,      8.41,,,,,,,,,,,,
Botswana,World,Intermediate goods,Tariff,Weighted Average (%),              0.45,              0.30,              1.77,              0.11,              0.35,              0.50,      0.30,      0.24,      0.28,      1.96,      0.78,      0.63,      0.38,      0.49,      0.39,      0.44,      0.81,      0.48,,      0.57,      3.26,,,,,,,,,,,,,
Botswana,Sweden,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,      3.07,      3.05,      3.42,      2.38,      2.80,      1.98,,,,,,,,,,,,
Botswana,World,Textiles and Clothing,Export,Export Product share(%),              0.26,              0.33,              0.29,              0.35,              0.30,              0.35,      0.59,      0.49,      0.55,      1.34,      4.45,      3.52,      5.78,      5.53,      6.96,      3.43,      4.98,      3.40,      1.84,      1.92,      1.31,      1.71,,,,,,,,,,,,
Botswana,World,Mach and Elec,Export,Export Product share(%),              2.33,              3.32,              2.79,              2.89,              3.02,              2.55,      3.19,      1.91,      1.79,      2.25,      2.53,      2.25,      2.32,      2.35,      1.21,      0.90,      1.07,      1.50,      1.46,      2.37,      0.75,      1.45,,,,,,,,,,,,
Botswana,World,Intermediate goods,Import,Import Product share(%),             16.68,             15.72,             18.41,             14.07,             12.77,             11.76,      9.38,      9.95,     10.77,     10.90,     13.82,     16.97,     14.56,     14.22,     15.48,     15.48,     16.69,     14.99,     14.17,     16.25,     17.93,     18.83,,,,,,,,,,,,
Botswana,India,All Products,Import,Partner share(%)-Top 5 Import Partner,              4.77,,              4.16,              3.39,              3.53,              2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Botswana,...,...,Development,Trade in services (% of GDP),,,             11.09,             11.49,             11.75,             11.95,     14.08,     13.63,     13.05,     12.01,     12.31,     12.46,     15.95,     11.00,     14.38,     13.34,     14.37,     14.72,     14.57,     15.28,     13.09,     15.07,     15.48,     16.29,     13.03,     10.54,     14.89,     11.69,     12.43,     13.25,     15.03,     15.44,     10.97,     13.20
Botswana,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,      5.76,,,,,,,,,,,,
Botswana,World,Hides and Skins,Export,Export Product share(%),              0.05,              0.01,              0.02,              0.04,              0.07,              0.02,      0.15,      0.11,      0.14,      0.14,      0.10,      0.14,      0.10,      0.12,      0.19,      0.14,      0.13,      0.19,      0.09,      0.27,      0.43,      0.32,,,,,,,,,,,,
