Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Afghanistan,World,Mach and Elec,Export,Export Product share(%),,,              0.06,              0.16,              0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,     27.30,     27.38,     28.70,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Intermediate goods,Import,Import Product share(%),,,             29.19,             32.76,             30.78,             26.90,     19.31,     13.30,     10.98,      7.82,     14.40,     16.83,     19.50,     16.59,,,,,,,,,,,,,,,,,,,,
Afghanistan,...,...,Development,Trade in services (% of GDP),,              9.10,              9.67,             11.56,              8.53,              9.10,     10.33,     13.87,     11.70,     18.16,     23.34,     20.27,     20.52,     20.21,,,,,,,,,,,,,,,,,,,,
Afghanistan,Uzbekistan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,              7.48,              7.19,              6.11,,,,,     11.46,     21.11,     26.25,     16.58,,,,,,,,,,,,,,,,,,,,
Afghanistan,Turkmenistan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              8.06,,,,      8.19,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Hides and Skins,Export,Export Product share(%),,,              0.93,              1.71,              1.85,              0.01,      0.06,,,,      0.01,      0.01,      0.05,      4.40,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Minerals,Export,Export Product share(%),,,              2.18,              1.20,              0.84,              1.12,      1.07,,,,      0.31,      0.28,      0.14,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Tariff,Simple Average (%),,,,              8.38,,,,,      6.95,      6.95,,,,      6.47,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Plastic or Rubber,Export,Export Product share(%),,,              0.03,              0.02,              0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Turkey,All Products,Export,Partner share(%)-Top 5 Export Partner,,,              2.89,              2.49,              2.65,              2.04,,,,,,      8.95,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,     12.58,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,Miscellaneous,Export,Export Product share(%),,,              0.11,              0.10,              0.10,             19.04,     16.37,     70.73,     72.11,     65.36,     33.55,     29.28,     19.58,      5.54,,,,,,,,,,,,,,,,,,,,
Afghanistan,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      3.24,,,,      8.79,      7.62,      6.36,      6.80,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Tariff,Maximum Rate (%),,,,             50.00,,,,,     25.00,     25.00,,,,     40.00,,,,,,,,,,,,,,,,,,,,
Afghanistan,World,All Products,Tariff,Weighted Average (%),,,,              5.63,,,,,      5.47,      5.47,,,,      5.00,,,,,,,,,,,,,,,,,,,,
