Reporter,Partner,Product categories,Indicator Type,Indicator,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cyprus,World,Fuels,Export,Export(US$ Mil),            758.69,            495.46,            729.53,           1204.14,            721.20,            476.28,            428.67,            311.19,            326.91,             83.39,            347.94,            215.14,            188.15,            339.95,            230.49,            257.37,            231.58,             83.90,             86.05,             67.84,             88.88,            101.89,             59.77,             48.17,             55.42,             60.58,             45.83,             37.93,             42.44,             52.13,             43.61,             61.36,             45.48,
Cyprus,World,Chemicals,Export,Export(US$ Mil),            637.28,            507.15,            450.75,            445.39,            397.03,            370.66,            367.67,            407.59,            451.59,            451.10,            477.67,            347.95,            258.64,            270.33,            216.32,            174.64,            159.58,            138.12,            102.03,             96.04,             77.65,             68.23,             73.89,             66.29,             67.83,             82.27,             80.54,             67.13,             54.22,             58.03,             49.11,             48.25,             48.74,
Cyprus,World,Animal,Export,Export(US$ Mil),            372.61,            351.71,            302.81,            287.27,            231.56,            195.76,            162.59,            168.91,            153.31,            122.16,            127.50,            101.73,             90.37,            119.22,             88.01,             71.39,             77.60,             65.19,             36.97,             33.79,             28.29,             28.51,             27.13,             28.51,             32.02,             20.63,             20.28,             16.25,             18.20,             13.80,             13.31,             14.62,             12.38,
Cyprus,World,Fuels,Export,Export Product share(%),             19.02,             15.79,             20.72,             23.77,             21.46,             15.87,     12.76,      9.55,     15.30,      4.57,     17.80,     14.28,     13.93,     19.84,     15.51,     18.19,     14.98,      7.16,      9.32,      8.11,      8.91,     10.39,      5.99,      4.54,      4.43,      4.36,      3.72,      3.95,      4.89,      5.19,      4.58,      6.46,      5.73,
Cyprus,World,All Products,Trade Indicator,Country Growth (%),             14.09,            -10.97,              0.49,              5.60,              5.23,             -8.60,     -2.01,    -16.04,     -1.60,      4.88,     19.03,     12.94,    -14.11,     -0.53,     -8.09,     45.70,     10.47,     17.11,     12.94,      2.48,      1.28,     -1.62,      3.67,      5.50,    -20.83,     16.95,     21.47,     -2.57,     37.02,     28.15,     -8.17,     19.41,     35.21,
Cyprus,Bulgaria,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,      7.88,     15.06,      9.13,,,,,,,
Cyprus,Israel,All Products,Import,Partner share(%)-Top 5 Import Partner,,,              6.02,              5.64,,,,      8.03,     13.48,     11.78,     10.11,      7.83,      6.84,      8.03,      6.44,      6.20,      7.02,,,,,,,,,,,,,,,,,
Cyprus,World,Vegetable,Export,Export Product share(%),              2.24,              2.67,              2.62,              1.71,              2.79,              3.01,      2.35,      3.44,      6.44,      5.78,      7.09,      7.12,      8.24,      8.45,      9.65,      8.48,      6.20,      9.04,      9.71,      7.82,      6.65,      5.73,      6.98,      8.01,      5.91,      9.16,     13.27,     10.95,     11.11,     11.02,     15.15,     16.57,     15.18,
Cyprus,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,      9.41,     10.38,     10.78,     12.53,     18.96,     16.84,     13.02,     10.34,      9.28,      8.39,      7.95,      7.07,,
Cyprus,World,Footwear,Export,Export Product share(%),              0.26,              0.28,              0.38,              0.23,              0.24,              0.39,      0.41,      0.39,      0.64,      0.87,      0.68,      0.56,      0.39,      0.30,      0.26,      0.26,      0.16,      0.37,      0.43,      0.82,      0.75,      1.10,      1.43,      1.76,      1.63,      1.26,      1.38,      2.14,      2.77,      3.05,      3.67,      3.62,      4.33,
Cyprus,...,...,Trade Indicator,HH Market concentration index,              0.08,              0.04,              0.04,              0.04,              0.04,              0.04,      0.05,      0.04,      0.08,      0.08,      0.06,      0.07,      0.12,      0.09,      0.09,      0.30,      0.08,      0.06,      0.06,      0.07,      0.08,      0.09,      0.10,      0.11,      0.08,      0.10,      0.09,      0.12,      0.17,      0.09,      0.14,      0.12,      0.16,
Cyprus,World,Capital goods,Tariff,Weighted Average (%),              0.71,              1.29,              0.62,              0.45,              0.45,              0.45,      0.81,      0.80,      0.71,      0.62,      0.88,      1.89,      0.86,      1.55,      2.45,      1.79,      2.46,      3.40,,      3.85,      1.99,      2.09,      2.06,      2.11,      3.83,      5.61,,,,,,,,
Cyprus,World,Consumer goods,Import,Import Product share(%),             54.53,             58.56,             55.41,             58.20,             53.83,             57.96,     54.82,     59.62,     69.79,     70.79,     66.20,     61.74,     63.38,     62.66,     63.76,     62.47,     59.76,     58.96,     56.41,     55.73,     56.34,     54.51,     51.72,     49.67,     53.04,     50.78,     45.75,     43.52,     45.34,     43.70,     43.12,     40.31,     35.16,
Cyprus,World,Raw materials,Tariff,Weighted Average (%),              1.78,              0.62,              5.96,              8.23,              9.51,              9.72,     10.87,     11.23,      9.71,     13.82,     14.98,     13.95,     18.82,     21.69,     16.26,     23.79,     32.02,     27.89,,     10.80,      7.73,      1.49,     10.79,     10.45,      8.53,      7.39,,,,,,,,
Cyprus,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,              5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,World,All Products,Trade Indicator,World Growth (%),             12.59,             -3.75,             -1.73,              4.83,              5.56,             -1.38,     -6.30,      0.23,      1.18,     -0.02,      9.25,      9.74,    -12.19,      7.43,      7.58,      7.64,      6.13,     10.40,      8.09,      2.45,     -1.76,      7.19,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,      7.73,     11.98,     20.90,     10.18,     28.61,
Cyprus,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.23,              6.56,              5.98,,              6.92,             16.64,      6.81,      7.50,      6.53,      6.98,      8.03,      8.95,      8.62,      8.21,      9.27,      8.86,      8.27,      8.95,      7.52,      8.80,      6.83,      7.00,      6.86,      8.46,      5.97,      7.05,      8.16,      8.22,,      9.01,      9.56,      9.05,      9.13,
Cyprus,World,Transportation,Export,Export Product share(%),             34.11,             32.30,             32.63,             37.94,             30.04,             37.60,     49.85,     42.70,     12.46,      4.39,      2.82,      3.20,      5.90,      5.69,     11.26,     11.85,     13.50,     19.21,     24.87,     20.48,     12.73,      9.98,      9.23,      7.55,      3.05,      1.86,      1.23,      2.47,      2.42,      2.45,      2.20,      3.23,      4.35,
Cyprus,"Egypt, Arab Rep.",All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,      6.46,,,,
Cyprus,Bunkers,All Products,Export,Partner share(%)-Top 5 Export Partner,              6.54,              6.01,             10.65,              7.47,              8.20,              7.38,      6.98,      9.76,     15.80,     18.68,     18.25,     14.37,     14.02,     19.93,     15.65,     18.56,     15.73,      7.73,      9.73,      8.28,,,,,,,,,,,,,,
